frame,pair,mode,count,warmup,normalized_time,total_sync_ms,submission_cpu_ms,prep_cpu_ms,prep_gpu_interval_ms,shadow_gpu_ms,main_gpu_ms,preskin_cpu_upload_ms,texture_upload_cpu_ms,texture_upload_bytes,geometry_upload_bytes,preskin_calls,main_instances,main_draws,main_mesh_instances,shadow_instances,shadow_draws,shadow_mesh_instances,alloc_bytes,gen0,gen1,restore_submit_ms,restore_drain_ms,restore_bytes,restore_alloc_bytes
137,68,preskin,5000,0,0.09836066,52.7257,1.567,0.3374,0.03804,15.59416,33.34448,0.2788,0.0297,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
138,69,preskin,5000,0,0.114754096,52.5094,1.959,0.3538,0.03932,15.38644,33.08812,0.2963,0.024399999999999998,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
139,69,baseline,5000,0,0.114754096,71.0403,1.3552,0.0553,0.00688,20.41644,47.3484,0,0.016900000000000002,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.04,0.4549,214896,0
140,70,baseline,5000,0,0.13114753,70.0372,1.7125,0.0843,0.00972,20.23096,45.93248,0,0.0312,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0453,0.4217,214896,0
141,70,preskin,5000,0,0.13114753,52.7304,1.5342,0.318,0.0378,15.45136,33.42412,0.2632,0.0283,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
142,71,preskin,5000,0,0.14754099,51.5607,1.379,0.293,0.02492,15.284,32.93252,0.2363,0.0301,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
143,71,baseline,5000,0,0.14754099,68.3495,1.3943,0.0639,0.00704,20.29488,44.89768,0,0.021,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0378,0.3372,214896,0
144,72,baseline,5000,0,0.16393442,71.1489,1.7523,0.0659,0.00976,20.8112,46.45108,0,0.022799999999999997,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0383,0.3871,214896,0
145,72,preskin,5000,0,0.16393442,52.3867,1.7413,0.3933,0.03896,15.55532,32.8188,0.325,0.0343,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
146,73,preskin,5000,0,0.18032786,52.3843,1.9073,0.348,0.03884,15.5264,33.00084,0.2979,0.0208,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
147,73,baseline,5000,0,0.18032786,68.4199,1.4041,0.0629,0.007,20.25948,45.00116,0,0.0202,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0429,0.3806,214896,0
148,74,baseline,5000,0,0.19672132,69.2119,1.4809,0.07,0.00992,20.00652,45.62344,0,0.022600000000000002,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0404,0.3963,214896,0
149,74,preskin,5000,0,0.19672132,54.4165,1.567,0.3234,0.03628,15.31356,34.97332,0.2652,0.0309,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
150,75,preskin,5000,0,0.21311475,57.7337,1.4904,0.3388,0.0382,16.65672,37.30972,0.2821,0.028399999999999998,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
151,75,baseline,5000,0,0.21311475,72.9544,1.4399,0.0767,0.00716,21.41264,48.10756,0,0.0297,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.051,0.4056,214896,0
152,76,baseline,5000,0,0.22950819,76.7599,2.3819,0.1268,0.01032,23.67576,48.2848,0,0.06080000000000001,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0572,0.4581,214896,0
153,76,preskin,5000,0,0.22950819,52.4506,1.8253,0.4221,0.03848,15.33524,32.94928,0.3499,0.0345,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
154,77,preskin,5000,0,0.24590164,52.8141,1.4346,0.3124,0.0396,15.96036,33.15588,0.2585,0.026500000000000003,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
155,77,baseline,5000,0,0.24590164,70.844,1.8197,0.0744,0.00944,21.38116,45.75728,0,0.0265,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0525,0.4421,214896,0
156,78,baseline,5000,0,0.26229507,73.5007,1.6445,0.0735,0.00968,22.64948,47.11448,0,0.0262,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.056,0.3892,214896,0
157,78,preskin,5000,0,0.26229507,53.319,1.9491,0.3337,0.03836,15.31788,33.96188,0.2739,0.027700000000000002,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
158,79,preskin,5000,0,0.27868852,52.8162,1.4408,0.3107,0.0386,15.36896,33.83072,0.2531,0.0292,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
159,79,baseline,5000,0,0.27868852,71.6677,1.4005,0.0692,0.00696,22.657,45.59444,0,0.0247,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0414,0.3687,214896,0
160,80,baseline,5000,0,0.29508197,71.1289,2.0144,0.0794,0.00704,21.41996,45.781,0,0.0285,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0559,0.3883,214896,0
161,80,preskin,5000,0,0.29508197,53.1241,1.9385,0.3348,0.03888,16.1126,32.99024,0.2696,0.0313,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
162,81,preskin,5000,0,0.3114754,51.1762,1.3422,0.3025,0.02636,15.48416,32.39904,0.2457,0.0296,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
163,81,baseline,5000,0,0.3114754,70.8637,1.3138,0.0715,0.00684,20.355,47.36256,0,0.0271,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0488,0.4064,214896,0
164,82,baseline,5000,0,0.32786885,72.5459,1.7176,0.0814,0.00712,22.00524,46.97996,0,0.031,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0468,0.4153,214896,0
165,82,preskin,5000,0,0.32786885,51.7587,1.6403,0.3391,0.03876,15.03316,33.00264,0.2845,0.0247,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
166,83,preskin,5000,0,0.3442623,50.6725,1.4693,0.3139,0.03876,15.0214,32.10772,0.2647,0.0233,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
167,83,baseline,5000,0,0.3442623,68.2451,1.624,0.0792,0.00748,20.50496,44.27596,0,0.0298,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0456,0.3685,214896,0
168,84,baseline,5000,0,0.36065573,71.1736,1.5183,0.0654,0.00728,21.27684,46.57612,0,0.021,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0396,0.3769,214896,0
169,84,preskin,5000,0,0.36065573,50.8178,1.5923,0.3231,0.0286,15.41856,31.74172,0.2707,0.025099999999999997,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
170,85,preskin,5000,0,0.37704918,52.3041,1.5883,0.3602,0.03696,15.44884,32.68628,0.2968,0.03,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
171,85,baseline,5000,0,0.37704918,72.9582,1.4498,0.0737,0.00964,21.83844,47.64388,0,0.0285,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0504,0.3743,214896,0
172,86,baseline,5000,0,0.39344263,72.983,1.6933,0.1014,0.00968,22.21364,47.01976,0,0.033,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0586,0.4825,214896,0
173,86,preskin,5000,0,0.39344263,54.9975,2.131,0.3384,0.03904,15.81692,34.55532,0.2823,0.0249,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
174,87,preskin,5000,0,0.40983605,54.0164,1.9411,0.3453,0.03828,16.1704,33.86548,0.282,0.0327,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
175,87,baseline,5000,0,0.40983605,69.8729,1.9197,0.0724,0.00976,20.3604,45.894,0,0.0256,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0528,0.3691,214896,0
176,88,baseline,5000,0,0.4262295,68.9822,1.5269,0.0716,0.00744,20.7594,45.04716,0,0.0296,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0533,0.3877,214896,0
177,88,preskin,5000,0,0.4262295,52.1241,1.7095,0.3762,0.03888,15.398,32.80064,0.3218,0.0248,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
178,89,preskin,5000,0,0.44262296,53.996,1.5246,0.327,0.03852,15.54556,34.74272,0.2673,0.0319,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
179,89,baseline,5000,0,0.44262296,69.2804,1.3093,0.0717,0.00692,20.32584,45.84344,0,0.0269,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0579,0.4188,214896,0
180,90,baseline,5000,0,0.45901638,72.0259,1.4897,0.0734,0.00712,22.34612,46.25516,0,0.0286,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0471,0.4366,214896,0
181,90,preskin,5000,0,0.45901638,52.3373,1.6209,0.3399,0.03844,15.71984,32.75672,0.2815,0.030399999999999996,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
182,91,preskin,5000,0,0.47540984,55.433,1.4702,0.3195,0.03848,15.02232,36.90192,0.2641,0.026500000000000003,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
183,91,baseline,5000,0,0.47540984,77.485,1.9215,0.086,0.00776,25.2728,48.32932,0,0.0303,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0499,0.4467,214896,0
184,92,baseline,5000,0,0.4918033,81.9992,2.0841,0.113,0.00968,29.29148,48.33364,0,0.036000000000000004,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0471,0.4047,214896,0
185,92,preskin,5000,0,0.4918033,61.9928,1.7576,0.3971,0.0388,23.81156,34.19696,0.3269,0.0334,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
186,93,preskin,5000,0,0.5081967,54.1602,1.4002,0.2956,0.02584,15.40184,35.29664,0.2486,0.0207,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
187,93,baseline,5000,0,0.5081967,74.3696,1.6168,0.0742,0.00952,23.76352,46.92016,0,0.028,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0455,0.3612,214896,0
188,94,baseline,5000,0,0.52459013,69.3911,1.514,0.0714,0.007,19.65912,46.27672,0,0.026099999999999998,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.046,0.3973,214896,0
189,94,preskin,5000,0,0.52459013,52.6443,1.6196,0.3341,0.03832,15.4928,33.502,0.2717,0.032799999999999996,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
190,95,preskin,5000,0,0.5409836,53.3971,1.4721,0.3213,0.02796,15.85612,34.14172,0.2683,0.028999999999999998,180224,214896,1,5000,6,30000,5000,6,30000,0,0,0,0,0,0,0
191,95,baseline,5000,0,0.5409836,74.316,1.77,0.061,0.00696,22.55468,48.34892,0,0.015200000000000002,180224,0,0,5000,6,30000,5000,6,30000,0,0,0,0.0353,0.3421,214896,0
