frame,fps,cleanPerf,visibleEntities,presenterActive,presenterDefs,primitiveRaw,primitiveStaticRaw,skinnedRaw,gpuSkinned,gpuSkinBuild,gpuSkinDraw,gap,poll,pre,tick,post,begin,sim,simTop1,simTop2,simTop3,presentation,presTop1,presTop2,presTop3,behavior,behaviorBoot,behaviorOwner,behaviorAttr,behaviorTag,behaviorTick,animator,transformSync,minimapCollect,minimapMarkers,minimapProject,minimapScreen,heightSync,heightSamples,requestFlush,spawnBatch,spawnPerf,spawnPerfParts,spawnPerfChildParts,cull,cullSpatial,cullStatic,cullDyn,cullEntity,cullSync,hudProj,hudRaw,hudProjected,hudDensitySkip,mode3D,terrain,terrainChunks,field,fieldCount,fieldDirty,fieldArea,fieldDraws,primitive,primSync,primBucket,primImmediate,primImmediateSkip,primBuild,primDraw,primInstances,primBatches,primCache,ground,groundCount,groundRaw,spline,splineCount,splineRaw,debugDraw,debugDrawCount,debugDrawRaw,overlay,overlayBuild,overlayDirtyLanes,overlayItems,overlayRebuilt,overlayPaint,overlayComposite,uiRender,uiUpload,overlayFinal,nativeDiag,emit,emitDirty,emitDirtyCount,emitRetained,emitRetainedCount,hudPositionOnly,emitRetainedDirectPath,endDraw,screenshot,worldHud,screenBars,screenText,worldHudDrops,screenHudDrops,overlaySceneDrops,utc
124.23ms,8.0,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.23,0.65,0.00,0.00,0.05,19.69,8.64,0.00,0.33,EffectProcessingLoopSystem:0.32,:0.00,:0.00,19.16,CameraCullingSystem:5.26,PresenterBehaviorSystem:5.13,PresenterEmitSystem:2.25,5.13,0,0,0,0,10000,0.99,1.87,0.41,10009/0,0.00,0/0,0.69,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,5.26,2.66,0.00,2.58,5.26,0.00,8.62,20000,12066,0,2.62,0.02,4/0,0.00,0,0,0,0,2.57,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.50,0.00,0,12066,0,1.50,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0,0.00,0,0,0/0/0,87.34,0.00,20000,6038,6028,0,0,0,2026-09-09T18:51:41.8999144Z
123.97ms,8.1,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.21,0.71,0.00,0.00,0.04,21.16,8.74,0.00,2.56,EffectProcessingLoopSystem:2.55,:0.00,:0.00,18.47,PresenterBehaviorSystem:5.09,CameraCullingSystem:4.81,PresenterEmitSystem:2.21,5.09,0,0,0,0,10000,1.01,1.71,0.41,10009/0,0.00,0/0,0.69,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.81,2.68,0.00,2.10,4.80,0.00,8.71,20000,12066,0,2.71,0.03,4/0,0.00,0,0,0,0,2.64,0.00,0.04,0.01,6,0.00,0.03,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.62,0.00,0,12066,0,1.62,0.00,0.00,0.00,0.00,0.00,2.21,0.00,0,0.00,0,0,0/0/0,85.32,0.00,20000,6038,6028,0,0,0,2026-09-09T18:51:49.4370478Z
123.56ms,8.1,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.20,0.66,0.00,0.00,0.05,19.83,8.62,0.00,0.33,EffectProcessingLoopSystem:0.32,:0.00,:0.00,19.37,PresenterBehaviorSystem:5.29,CameraCullingSystem:5.23,PresenterEmitSystem:2.16,5.28,0,0,0,0,10000,1.00,1.88,0.52,10009/0,0.00,0/0,0.69,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,5.23,2.70,0.00,2.51,5.23,0.00,8.59,20000,12066,0,2.65,0.02,4/0,0.00,0,0,0,0,2.58,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.56,0.00,0,12066,0,1.55,0.00,0.00,0.00,0.00,0.00,2.16,0.00,0,0.00,0,0,0/0/0,86.48,0.00,20000,6038,6028,0,0,0,2026-09-09T18:51:57.0025972Z
124.74ms,8.0,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.20,0.64,0.00,0.00,0.06,21.86,8.80,0.01,2.53,EffectProcessingLoopSystem:2.52,:0.00,:0.00,19.20,CameraCullingSystem:5.28,PresenterBehaviorSystem:5.18,PresenterEmitSystem:2.23,5.18,0,0,0,0,10000,1.01,1.80,0.42,10009/0,0.00,0/0,0.68,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,5.28,2.75,0.00,2.51,5.27,0.00,8.77,20000,12066,0,2.65,0.02,4/0,0.00,0,0,0,0,2.60,0.00,0.03,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.59,0.00,0,12066,0,1.58,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0,0.00,0,0,0/0/0,85.33,0.00,20000,6038,6028,0,0,0,2026-09-09T18:52:04.5300913Z
125.55ms,8.0,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.23,0.64,0.00,0.00,0.06,23.70,9.04,0.01,4.15,MassNavigationAuthoredAgentBindingSystem:1.42,AttributeAggregatorSystem:0.94,MapEntityLifecycleObserverSystem:0.94,19.42,PresenterBehaviorSystem:5.68,CameraCullingSystem:4.31,PresenterEmitSystem:2.86,5.68,0,148,148,0,10000,1.04,1.66,0.44,10009/0,0.00,0/0,0.72,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.31,2.76,0.01,1.53,4.30,0.00,8.78,20000,12066,0,2.62,0.03,4/0,0.00,0,0,0,0,2.56,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,3.32,0.24,2,12066,0,3.31,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0,0.58,294,0,294/0/0,82.38,0.00,20000,6038,6028,0,0,0,2026-09-09T18:52:12.0585591Z
126.84ms,7.9,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.20,0.67,0.00,0.00,0.04,34.34,8.87,0.00,13.95,MassNavigationSimulationStepSystem:11.72,SpatialPartitionUpdateSystem:0.45,EffectProcessingLoopSystem:0.41,20.28,PresenterBehaviorSystem:5.08,CameraCullingSystem:3.96,PresenterEntityTransformSyncSystem:3.79,5.08,0,0,0,0,10000,0.99,3.79,0.42,10009/0,0.00,0/0,0.67,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,3.96,2.70,0.00,1.25,3.96,0.00,8.60,20000,12066,0,2.65,0.02,4/0,0.00,0,0,0,0,2.59,0.00,0.04,0.01,6,0.00,0.03,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.73,0.25,2,12066,0,1.72,0.00,0.00,0.00,0.00,0.00,3.03,0.00,0,0.82,2718,2718,2718/0/0,74.84,0.00,20000,6038,6028,0,0,0,2026-09-09T18:52:19.6446988Z
124.14ms,8.1,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.27,0.62,0.00,0.00,0.05,26.22,8.95,0.01,6.51,EffectProcessingLoopSystem:2.76,MassNavigationAuthoredAgentBindingSystem:1.35,MapEntityLifecycleObserverSystem:0.93,19.59,PresenterBehaviorSystem:5.53,CameraCullingSystem:4.46,PresenterEmitSystem:2.89,5.52,0,157,157,0,10000,1.03,1.68,0.40,10009/0,0.00,0/0,0.69,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.46,2.83,0.00,1.61,4.46,0.00,8.65,20000,12066,0,2.60,0.03,4/0,0.00,0,0,0,0,2.54,0.00,0.04,0.01,6,0.00,0.03,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,3.36,0.28,2,12066,0,3.36,0.00,0.00,0.00,0.00,0.00,2.89,0.00,0,0.63,312,0,312/0/0,78.38,0.00,20000,6038,6028,0,0,0,2026-09-09T18:52:27.1455201Z
138.19ms,7.2,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.20,0.63,0.01,0.00,0.06,20.10,8.90,0.01,0.33,EffectProcessingLoopSystem:0.33,:0.00,:0.00,19.64,CameraCullingSystem:5.36,PresenterBehaviorSystem:5.29,PresenterEmitSystem:2.25,5.29,0,0,0,0,10000,0.99,2.12,0.38,10009/0,0.00,0/0,0.68,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,5.36,2.77,0.01,2.56,5.36,0.00,8.87,20000,12066,0,2.62,0.03,4/0,0.00,0,0,0,0,2.56,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.59,0.00,0,12066,0,1.59,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0,0.00,0,0,0/0/0,100.55,0.00,20000,6038,6028,0,0,0,2026-09-09T18:52:34.7576279Z
123.50ms,8.1,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.21,0.68,0.00,0.00,0.06,19.76,8.74,0.01,0.33,EffectProcessingLoopSystem:0.32,:0.00,:0.00,19.30,CameraCullingSystem:5.38,PresenterBehaviorSystem:5.20,PresenterEmitSystem:2.22,5.20,0,0,0,0,10000,0.98,1.92,0.39,10009/0,0.00,0/0,0.68,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,5.37,2.81,0.01,2.55,5.37,0.00,8.71,20000,12064,0,2.67,0.03,4/0,0.00,0,0,0,0,2.61,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.63,0.00,0,12064,0,1.63,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0,0.00,0,0,0/0/0,86.15,0.00,20000,6037,6027,0,0,0,2026-09-09T18:52:42.4213865Z
134.74ms,7.4,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.20,0.66,0.00,0.00,0.06,36.39,9.20,0.01,14.18,MassNavigationSimulationStepSystem:11.41,AbilityEndOrderSystem:0.63,SpatialPartitionUpdateSystem:0.48,21.82,PresenterBehaviorSystem:5.55,CameraCullingSystem:4.46,PresenterEntityTransformSyncSystem:4.09,5.54,0,0,0,0,10000,1.00,4.09,0.39,10009/0,0.00,0/0,0.68,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.46,2.75,0.00,1.70,4.46,0.00,8.91,20000,12064,0,2.65,0.03,4/0,0.00,0,0,0,0,2.58,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.75,0.26,2,12064,0,1.75,0.00,0.00,0.00,0.00,0.00,3.13,0.00,0,0.86,2672,2672,2672/0/0,80.38,0.00,20000,6037,6027,0,0,0,2026-09-09T18:52:49.9666204Z
130.00ms,7.7,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.20,0.65,0.00,0.00,0.05,47.30,8.91,0.01,26.03,MassNavigationSimulationStepSystem:23.53,SpatialPartitionUpdateSystem:0.57,AbilityEndOrderSystem:0.47,21.14,PresenterBehaviorSystem:5.16,CameraCullingSystem:4.40,PresenterEntityTransformSyncSystem:3.93,5.16,0,0,0,0,10000,1.00,3.93,0.35,10009/0,0.00,0/0,0.68,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.39,2.67,0.00,1.70,4.39,0.00,8.61,20000,12064,0,2.75,0.02,4/0,0.00,0,0,0,0,2.69,0.00,0.03,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.76,0.27,2,12064,0,1.76,0.00,0.00,0.00,0.00,0.00,3.18,0.00,0,0.86,2714,2714,2714/0/0,64.87,0.00,20000,6037,6027,0,0,0,2026-09-09T18:52:57.5440291Z
124.01ms,8.1,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.21,0.67,0.00,0.00,0.06,19.85,8.74,0.01,0.33,EffectProcessingLoopSystem:0.32,:0.00,:0.00,19.39,CameraCullingSystem:5.42,PresenterBehaviorSystem:5.12,PresenterEmitSystem:2.25,5.12,0,0,0,0,10000,0.99,1.96,0.38,10009/0,0.00,0/0,0.67,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,5.42,2.75,0.01,2.65,5.42,0.00,8.72,20000,12064,0,2.64,0.04,4/0,0.00,0,0,0,0,2.57,0.00,0.04,0.01,6,0.00,0.03,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.72,0.00,0,12064,0,1.71,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0,0.00,0,0,0/0/0,86.61,0.00,20000,6037,6027,0,0,0,2026-09-09T18:53:05.2116438Z
128.50ms,7.8,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.30,0.65,0.00,0.00,0.07,29.57,8.98,0.01,8.10,MassNavigationSimulationStepSystem:5.92,AbilityEndOrderSystem:0.47,EffectProcessingLoopSystem:0.43,21.24,PresenterBehaviorSystem:5.20,CameraCullingSystem:4.53,PresenterEntityTransformSyncSystem:3.99,5.20,0,0,0,0,10000,0.99,3.99,0.39,10009/0,0.00,0/0,0.69,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.53,2.81,0.00,1.69,4.52,0.00,8.70,20000,12064,0,2.63,0.02,4/0,0.00,0,0,0,0,2.57,0.00,0.04,0.01,6,0.00,0.03,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.83,0.26,2,12064,0,1.83,0.00,0.00,0.00,0.00,0.00,2.97,0.00,0,0.81,2582,2582,2582/0/0,80.92,0.00,20000,6037,6027,0,0,0,2026-09-09T18:53:12.6973261Z
130.55ms,7.7,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.21,0.62,0.00,0.00,0.06,31.01,9.06,0.01,9.55,MassNavigationSimulationStepSystem:7.34,AbilityEndOrderSystem:0.48,EffectProcessingLoopSystem:0.40,21.33,PresenterBehaviorSystem:5.37,CameraCullingSystem:4.41,PresenterEntityTransformSyncSystem:3.91,5.37,0,0,0,0,10000,1.00,3.91,0.40,10009/0,0.00,0/0,0.68,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.41,2.68,0.00,1.71,4.41,0.00,8.75,20000,12064,0,2.74,0.02,4/0,0.00,0,0,0,0,2.68,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.76,0.28,2,12064,0,1.76,0.00,0.00,0.00,0.00,0.00,3.06,0.00,0,0.83,2576,2576,2576/0/0,81.50,0.00,20000,6037,6027,0,0,0,2026-09-09T18:53:20.2096912Z
121.98ms,8.2,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.25,0.63,0.00,0.00,0.06,23.96,9.09,0.01,4.50,MassNavigationAuthoredAgentBindingSystem:1.43,AttributeAggregatorSystem:1.14,MapEntityLifecycleObserverSystem:0.97,19.33,PresenterBehaviorSystem:5.58,CameraCullingSystem:4.35,PresenterEmitSystem:2.84,5.58,0,168,168,0,10000,1.02,1.74,0.34,10009/0,0.00,0/0,0.70,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.35,2.76,0.00,1.57,4.34,0.00,8.78,20000,12064,0,2.61,0.02,4/0,0.00,0,0,0,0,2.56,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,3.41,0.29,2,12064,0,3.40,0.00,0.00,0.00,0.00,0.00,2.84,0.00,0,0.67,334,0,334/0/0,78.36,0.00,20000,6037,6027,0,0,0,2026-09-09T18:53:27.8854951Z
129.60ms,7.7,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.20,0.65,0.00,0.00,0.06,45.64,8.89,0.01,24.66,MassNavigationSimulationStepSystem:22.15,SpatialPartitionUpdateSystem:0.57,AbilityEndOrderSystem:0.47,20.86,PresenterBehaviorSystem:5.13,CameraCullingSystem:4.40,PresenterEntityTransformSyncSystem:3.86,5.13,0,0,0,0,10000,0.99,3.86,0.38,10009/0,0.00,0/0,0.69,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.39,2.74,0.00,1.64,4.39,0.00,8.61,20000,12064,0,2.62,0.02,4/0,0.00,0,0,0,0,2.56,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.77,0.26,2,12064,0,1.77,0.00,0.00,0.00,0.00,0.00,3.01,0.00,0,0.83,2668,2668,2668/0/0,66.25,0.00,20000,6037,6027,0,0,0,2026-09-09T18:53:35.3562064Z
127.92ms,7.8,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.20,0.64,0.00,0.00,0.05,21.74,8.67,0.01,2.72,EffectProcessingLoopSystem:2.71,:0.00,:0.00,18.89,CameraCullingSystem:5.24,PresenterBehaviorSystem:5.12,PresenterEmitSystem:2.21,5.12,0,0,0,0,10000,0.99,1.79,0.36,10009/0,0.00,0/0,0.67,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,5.24,2.72,0.01,2.49,5.23,0.00,8.64,20000,12064,0,2.64,0.04,4/0,0.00,0,0,0,0,2.56,0.00,0.04,0.01,6,0.00,0.03,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.61,0.00,0,12064,0,1.61,0.00,0.00,0.00,0.00,0.00,2.21,0.00,0,0.00,0,0,0/0/0,88.85,0.00,20000,6037,6027,0,0,0,2026-09-09T18:53:42.7872957Z
139.46ms,7.2,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.19,0.59,0.00,0.00,0.06,27.66,9.13,0.00,5.94,MassNavigationAuthoredAgentBindingSystem:1.74,AttributeAggregatorSystem:1.73,MapEntityLifecycleObserverSystem:1.41,21.59,CameraCullingSystem:6.11,PresenterBehaviorSystem:5.53,PresenterEmitSystem:2.97,5.52,0,189,189,0,10000,1.01,2.12,0.37,10009/0,0.00,0/0,0.67,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,6.10,2.83,0.01,3.26,6.10,0.00,8.77,20000,12064,0,2.55,0.02,4/0,0.00,0,0,0,0,2.48,0.00,0.03,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,4.32,0.33,2,12064,0,4.32,0.00,0.00,0.00,0.00,0.00,2.97,0.00,0,0.74,376,0,376/0/0,91.49,0.00,20000,6037,6027,0,0,0,2026-09-09T18:53:50.7296683Z
129.15ms,7.7,0,10006,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",6,6,10000,10000/6,1.22,0.66,0.00,0.00,0.05,49.41,9.17,0.01,27.36,MassNavigationSimulationStepSystem:24.97,AbilityEndOrderSystem:0.47,SpatialPartitionUpdateSystem:0.46,21.91,PresenterBehaviorSystem:5.30,CameraCullingSystem:4.83,PresenterEntityTransformSyncSystem:3.96,5.30,0,0,0,0,10000,1.04,3.95,0.44,10009/0,0.00,0/0,0.68,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,4.82,2.77,0.00,2.03,4.82,0.00,8.89,20000,12064,0,2.67,0.03,4/0,0.00,0,0,0,0,2.59,0.00,0.04,0.01,6,0.00,0.02,6,2,2/0,0.00,0,0,0.00,0,0,0.00,0,0,1.85,0.26,2,12064,0,1.85,0.00,0.00,0.00,0.00,0.00,3.22,0.00,0,0.89,2646,2646,2646/0/0,61.56,0.00,20000,6037,6027,0,0,0,2026-09-09T18:53:58.9718562Z
